Experiment,rev,typ,Created,parent,State,sharpe_ratio,stdev,general.timeframe,general.asset,general.tfmin,general.performance_stat,general.datapath,general.raw_data,strategy.param.path,wf.param.path,wf.train_length,wf.test_length,master\data-raw\train_3mln.csv,master\data-wip\01_converted_to_xts.rds,master\data-wip\1\10\02_downsampled.rds,master\data-wip\1\10\03_precalculated.rds,master\data-wip\1\10\04_positions.rds,master\data-wip\1\10\05_pnl.rds,master\data-wip\1\10\06_wf_indexes.rds,master\data-wip\1\10\07_wf_metrics.rds,master\data-wip\1\10\08_wf_best_params.rds,master\data-wip\1\15\02_downsampled.rds,master\data-wip\1\15\03_precalculated.rds,master\data-wip\1\15\04_positions.rds,master\data-wip\1\15\05_pnl.rds,master\data-wip\1\15\06_wf_indexes.rds,master\data-wip\1\15\07_wf_metrics.rds,master\data-wip\1\15\08_wf_best_params.rds,master\data-wip\1\1\02_downsampled.rds,master\data-wip\1\1\03_precalculated.rds,master\data-wip\1\1\04_positions.rds,master\data-wip\1\1\05_pnl.rds,master\data-wip\1\1\06_wf_indexes.rds,master\data-wip\1\1\07_wf_metrics.rds,master\data-wip\1\1\08_wf_best_params.rds,master\data-wip\1\30\02_downsampled.rds,master\data-wip\1\30\03_precalculated.rds,master\data-wip\1\30\04_positions.rds,master\data-wip\1\30\05_pnl.rds,master\data-wip\1\30\06_wf_indexes.rds,master\data-wip\1\30\07_wf_metrics.rds,master\data-wip\1\30\08_wf_best_params.rds,master\data-wip\1\5\02_downsampled.rds,master\data-wip\1\5\03_precalculated.rds,master\data-wip\1\5\04_positions.rds,master\data-wip\1\5\05_pnl.rds,master\data-wip\1\5\06_wf_indexes.rds,master\data-wip\1\5\07_wf_metrics.rds,master\data-wip\1\5\08_wf_best_params.rds,master\data-wip\1\60\02_downsampled.rds,master\data-wip\1\60\03_precalculated.rds,master\data-wip\1\60\04_positions.rds,master\data-wip\1\60\05_pnl.rds,master\data-wip\1\60\06_wf_indexes.rds,master\data-wip\1\60\07_wf_metrics.rds,master\data-wip\1\60\08_wf_best_params.rds,master\rcode\01_convert_to_xts.R,master\rcode\06_wf_calculate_indexes.R,master\rcode\07_wf_calculate_metrics.r,master\rcode\08_wf_select_best_params.r,master\rcode\09_wf_eval_test.R,master\rcode\logic\WfHelper.r,master\rcode\logic\strategy.r,master\rcode\logic\strategy_param.yaml
faint-vows,5083e63,branch_commit,2023-10-11T16:57:39,,,-12.3080261,0.0009472,"[1, 10, 15]",1,1,calc_sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,10,3,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,83e0d7b318e24500ce2e432dada91eaf,1f6b53db2a5eb6f2f2c0b9aeb19df394,b3991a175a86fc19eb26b0e6e7d9ca35,d5c77a68a800667094f6c2fec5f8971d,4b379321832d11b70ce4efe3a7e1daa3,ffd5f2e442826ca6b832d9637b3a3247,47974dc7a45a02004befc8ab5ac2a68c,,,,,,,,,,,,,,,,,,,,,,c1d6b35c8a3a605a06ed32b66bb8577b,dee9fb2aace0c71b6795403763cf6ceb,4932e58351639034134937063b19c0ec,553b26c7b7bb776d90941fdf714fdc46,d6af9c598f385f5aec7e197d8c27b10d,86760c04058974ecfdbed3cdd504f1a5,f173c2d482df3a7e3f70c278b615f693,c8d1c328f00399577ab3b3629ec90249

amuck-feme,73f5d57,branch_commit,2023-10-11T16:56:40,,,-12.2552728,0.0009454,"[1, 10, 15]",1,1,calc_sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,10,2,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,83e0d7b318e24500ce2e432dada91eaf,1f6b53db2a5eb6f2f2c0b9aeb19df394,b3991a175a86fc19eb26b0e6e7d9ca35,d5c77a68a800667094f6c2fec5f8971d,8d6ecad04feb48661e214c21c7c476be,161a1df1c1f580b0750abf3eacf86e90,27eacdd9795a239350c802d0273c9bfd,,,,,,,,,,,,,,,,,,,,,,c1d6b35c8a3a605a06ed32b66bb8577b,dee9fb2aace0c71b6795403763cf6ceb,4932e58351639034134937063b19c0ec,553b26c7b7bb776d90941fdf714fdc46,d6af9c598f385f5aec7e197d8c27b10d,86760c04058974ecfdbed3cdd504f1a5,f173c2d482df3a7e3f70c278b615f693,c8d1c328f00399577ab3b3629ec90249

aural-rede,79dc093,branch_commit,2023-10-11T16:55:30,,,-12.6335728,0.000946,"[1, 10, 15]",1,1,calc_sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,10,1,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,83e0d7b318e24500ce2e432dada91eaf,1f6b53db2a5eb6f2f2c0b9aeb19df394,b3991a175a86fc19eb26b0e6e7d9ca35,d5c77a68a800667094f6c2fec5f8971d,c87c9a79071e36487a95b00a6fb279f8,6d9d9279f8a2440f8162e2b32399a530,098f4c100f5e9390d39406bec26fb159,,,,,,,,,,,,,,,,,,,,,,c1d6b35c8a3a605a06ed32b66bb8577b,dee9fb2aace0c71b6795403763cf6ceb,4932e58351639034134937063b19c0ec,553b26c7b7bb776d90941fdf714fdc46,d6af9c598f385f5aec7e197d8c27b10d,86760c04058974ecfdbed3cdd504f1a5,f173c2d482df3a7e3f70c278b615f693,c8d1c328f00399577ab3b3629ec90249

liked-jynx,90d8fdb,branch_commit,2023-10-11T16:53:45,,,-12.8557764,0.0009784,"[1, 10, 15]",1,1,calc_sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,7,14,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,83e0d7b318e24500ce2e432dada91eaf,1f6b53db2a5eb6f2f2c0b9aeb19df394,b3991a175a86fc19eb26b0e6e7d9ca35,d5c77a68a800667094f6c2fec5f8971d,31b86467a2fb8b3c230c5dbbc7be46de,11fde04315a87cd440b02a17d714b57a,ce07377b2ea62fc8b18aae2f4913b3f8,,,,,,,,,,,,,,,,,,,,,,c1d6b35c8a3a605a06ed32b66bb8577b,dee9fb2aace0c71b6795403763cf6ceb,4932e58351639034134937063b19c0ec,553b26c7b7bb776d90941fdf714fdc46,d6af9c598f385f5aec7e197d8c27b10d,86760c04058974ecfdbed3cdd504f1a5,f173c2d482df3a7e3f70c278b615f693,c8d1c328f00399577ab3b3629ec90249

pudgy-pats,a83829b,branch_commit,2023-10-11T16:53:07,,,-12.7128565,0.0009672,"[1, 10, 15]",1,1,calc_sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,7,10,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,83e0d7b318e24500ce2e432dada91eaf,1f6b53db2a5eb6f2f2c0b9aeb19df394,b3991a175a86fc19eb26b0e6e7d9ca35,d5c77a68a800667094f6c2fec5f8971d,2c5c337ab6e9ff30fedad07eb0466319,e3799487ebdbf0f1135c895eea700404,1863c44512d0372864476dda6af942d8,,,,,,,,,,,,,,,,,,,,,,c1d6b35c8a3a605a06ed32b66bb8577b,dee9fb2aace0c71b6795403763cf6ceb,4932e58351639034134937063b19c0ec,553b26c7b7bb776d90941fdf714fdc46,d6af9c598f385f5aec7e197d8c27b10d,86760c04058974ecfdbed3cdd504f1a5,f173c2d482df3a7e3f70c278b615f693,c8d1c328f00399577ab3b3629ec90249

crass-pyre,7fee0aa,branch_commit,2023-10-11T16:52:26,,,-12.5948792,0.000969,"[1, 10, 15]",1,1,calc_sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,7,7,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,83e0d7b318e24500ce2e432dada91eaf,1f6b53db2a5eb6f2f2c0b9aeb19df394,b3991a175a86fc19eb26b0e6e7d9ca35,d5c77a68a800667094f6c2fec5f8971d,7553333a137dc7a8fb7dffbabe13fe4b,1f19b88ccd7ab8cfe0b18561a4159820,63fc1ff66bb54a826847c06bb73bdfa8,,,,,,,,,,,,,,,,,,,,,,c1d6b35c8a3a605a06ed32b66bb8577b,dee9fb2aace0c71b6795403763cf6ceb,4932e58351639034134937063b19c0ec,553b26c7b7bb776d90941fdf714fdc46,d6af9c598f385f5aec7e197d8c27b10d,86760c04058974ecfdbed3cdd504f1a5,f173c2d482df3a7e3f70c278b615f693,c8d1c328f00399577ab3b3629ec90249

stoic-slob,2729fe8,branch_commit,2023-10-11T16:51:42,,,-12.94931,0.0009675,"[1, 10, 15]",1,1,calc_sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,7,5,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,83e0d7b318e24500ce2e432dada91eaf,1f6b53db2a5eb6f2f2c0b9aeb19df394,b3991a175a86fc19eb26b0e6e7d9ca35,d5c77a68a800667094f6c2fec5f8971d,46ce814e36c71ca3a174620643b91f25,0fa5a8a881e7167936d292d809547ac5,9389db5b02edfdc99cc25902dcb2a767,,,,,,,,,,,,,,,,,,,,,,c1d6b35c8a3a605a06ed32b66bb8577b,dee9fb2aace0c71b6795403763cf6ceb,4932e58351639034134937063b19c0ec,553b26c7b7bb776d90941fdf714fdc46,d6af9c598f385f5aec7e197d8c27b10d,86760c04058974ecfdbed3cdd504f1a5,f173c2d482df3a7e3f70c278b615f693,c8d1c328f00399577ab3b3629ec90249

utile-magi,df58c49,branch_commit,2023-10-11T16:50:55,,,-12.828105,0.0009638,"[1, 10, 15]",1,1,calc_sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,7,3,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,83e0d7b318e24500ce2e432dada91eaf,1f6b53db2a5eb6f2f2c0b9aeb19df394,b3991a175a86fc19eb26b0e6e7d9ca35,d5c77a68a800667094f6c2fec5f8971d,d4b7b24f64f2d0a8d220f090a29a8e34,6745f43f7802ca59e2a78c4e45e85b98,2a38379c08f566607b781762abf0e6cb,,,,,,,,,,,,,,,,,,,,,,c1d6b35c8a3a605a06ed32b66bb8577b,dee9fb2aace0c71b6795403763cf6ceb,4932e58351639034134937063b19c0ec,553b26c7b7bb776d90941fdf714fdc46,d6af9c598f385f5aec7e197d8c27b10d,86760c04058974ecfdbed3cdd504f1a5,f173c2d482df3a7e3f70c278b615f693,c8d1c328f00399577ab3b3629ec90249

stone-brio,ca1e272,branch_commit,2023-10-11T16:50:04,,,-12.7688784,0.0009638,"[1, 10, 15]",1,1,calc_sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,7,2,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,83e0d7b318e24500ce2e432dada91eaf,1f6b53db2a5eb6f2f2c0b9aeb19df394,b3991a175a86fc19eb26b0e6e7d9ca35,d5c77a68a800667094f6c2fec5f8971d,058c217328e53307b7239639b033ddb0,9fda910db044c14d8d698d0c5a68244c,6197d7fa276871189d460829b760adca,,,,,,,,,,,,,,,,,,,,,,c1d6b35c8a3a605a06ed32b66bb8577b,dee9fb2aace0c71b6795403763cf6ceb,4932e58351639034134937063b19c0ec,553b26c7b7bb776d90941fdf714fdc46,d6af9c598f385f5aec7e197d8c27b10d,86760c04058974ecfdbed3cdd504f1a5,f173c2d482df3a7e3f70c278b615f693,c8d1c328f00399577ab3b3629ec90249

inner-repp,7493efa,branch_commit,2023-10-11T16:49:05,,,-12.6675287,0.0009616,"[1, 10, 15]",1,1,calc_sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,7,1,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,83e0d7b318e24500ce2e432dada91eaf,1f6b53db2a5eb6f2f2c0b9aeb19df394,b3991a175a86fc19eb26b0e6e7d9ca35,d5c77a68a800667094f6c2fec5f8971d,7742393c07c5687af56f0dbe2c6edc07,deefdff875f9020b0f26be4b11a5fe7e,81572da2492543e10a632ec75ead142e,,,,,,,,,,,,,,,,,,,,,,c1d6b35c8a3a605a06ed32b66bb8577b,dee9fb2aace0c71b6795403763cf6ceb,4932e58351639034134937063b19c0ec,553b26c7b7bb776d90941fdf714fdc46,d6af9c598f385f5aec7e197d8c27b10d,86760c04058974ecfdbed3cdd504f1a5,f173c2d482df3a7e3f70c278b615f693,c8d1c328f00399577ab3b3629ec90249

burly-yack,f21f1f7,branch_commit,2023-10-11T16:31:32,,,-0.7647292,0.0040864,"[1, 10, 15]",1,15,calc_sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,5,2,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,800ca7348eb0200155e32a6afdee5df3,7cb60129b1c3b6882f272a2b8532cdd1,bd8d35c2bee9e69f51ce0a3561541e26,da332b318948ee991cc7a10ae92ae507,bb625bce0d78de5467278822405a0cfb,e8ba550ee640b758e0c99b98d21ef108,32822a8d80f627ca7d7ae671703c8e7c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1d6b35c8a3a605a06ed32b66bb8577b,dee9fb2aace0c71b6795403763cf6ceb,4932e58351639034134937063b19c0ec,553b26c7b7bb776d90941fdf714fdc46,d6af9c598f385f5aec7e197d8c27b10d,86760c04058974ecfdbed3cdd504f1a5,f173c2d482df3a7e3f70c278b615f693,c8d1c328f00399577ab3b3629ec90249

hoven-quey,420c0ae,branch_commit,2023-10-11T16:31:07,,,-0.6983374,0.0040791,"[1, 10, 15]",1,15,calc_sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,5,1,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,800ca7348eb0200155e32a6afdee5df3,7cb60129b1c3b6882f272a2b8532cdd1,bd8d35c2bee9e69f51ce0a3561541e26,da332b318948ee991cc7a10ae92ae507,ff76819ed48e43a8325e6f019f2b1cba,c80b447c5d79a9affbcd82eb00837844,e921bbf568d1466294122376748702f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1d6b35c8a3a605a06ed32b66bb8577b,dee9fb2aace0c71b6795403763cf6ceb,4932e58351639034134937063b19c0ec,553b26c7b7bb776d90941fdf714fdc46,d6af9c598f385f5aec7e197d8c27b10d,86760c04058974ecfdbed3cdd504f1a5,f173c2d482df3a7e3f70c278b615f693,c8d1c328f00399577ab3b3629ec90249

smoky-seer,8489191,branch_commit,2023-10-11T16:30:28,,,-1.0688279,0.0040982,"[1, 10, 15]",1,15,calc_sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,3,2,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,800ca7348eb0200155e32a6afdee5df3,7cb60129b1c3b6882f272a2b8532cdd1,bd8d35c2bee9e69f51ce0a3561541e26,da332b318948ee991cc7a10ae92ae507,662fd3b1af0df3ebb29d39dda72ae3ca,050a6c82a01e3f73792f8f4cc1ecbb5a,eff8012f838ee28f72f37d0c0c74b08b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1d6b35c8a3a605a06ed32b66bb8577b,dee9fb2aace0c71b6795403763cf6ceb,4932e58351639034134937063b19c0ec,553b26c7b7bb776d90941fdf714fdc46,d6af9c598f385f5aec7e197d8c27b10d,86760c04058974ecfdbed3cdd504f1a5,f173c2d482df3a7e3f70c278b615f693,c8d1c328f00399577ab3b3629ec90249

crisp-prow,ba46c66,branch_commit,2023-10-11T16:29:55,,,-2.2399444,0.0040906,"[1, 10, 15]",1,15,calc_sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,3,1,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,800ca7348eb0200155e32a6afdee5df3,7cb60129b1c3b6882f272a2b8532cdd1,bd8d35c2bee9e69f51ce0a3561541e26,da332b318948ee991cc7a10ae92ae507,6de15d6b739d6dce36e62b9e45eca085,71dcee2c668ccecbe16c5386a882667a,1a7838c03a0f39b62a0a59a6fd84041e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1d6b35c8a3a605a06ed32b66bb8577b,dee9fb2aace0c71b6795403763cf6ceb,4932e58351639034134937063b19c0ec,553b26c7b7bb776d90941fdf714fdc46,d6af9c598f385f5aec7e197d8c27b10d,86760c04058974ecfdbed3cdd504f1a5,f173c2d482df3a7e3f70c278b615f693,c8d1c328f00399577ab3b3629ec90249

bluff-eric,2c361b1,branch_commit,2023-10-11T16:29:14,,,-2.4171658,0.0041231,"[1, 10, 15]",1,15,calc_sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,1,2,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,800ca7348eb0200155e32a6afdee5df3,7cb60129b1c3b6882f272a2b8532cdd1,bd8d35c2bee9e69f51ce0a3561541e26,da332b318948ee991cc7a10ae92ae507,0bc23e9fa0d4a997ffc6dbc559032e75,c0a7294049b9792c17aea390e46e0377,469dd3bb585c4fab09a397b28327201e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1d6b35c8a3a605a06ed32b66bb8577b,dee9fb2aace0c71b6795403763cf6ceb,4932e58351639034134937063b19c0ec,553b26c7b7bb776d90941fdf714fdc46,d6af9c598f385f5aec7e197d8c27b10d,86760c04058974ecfdbed3cdd504f1a5,f173c2d482df3a7e3f70c278b615f693,c8d1c328f00399577ab3b3629ec90249

fewer-snow,42d522e,branch_commit,2023-10-11T16:28:41,,,-1.9158437,0.0041134,"[1, 10, 15]",1,15,calc_sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,1,1,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,800ca7348eb0200155e32a6afdee5df3,7cb60129b1c3b6882f272a2b8532cdd1,bd8d35c2bee9e69f51ce0a3561541e26,da332b318948ee991cc7a10ae92ae507,b3bdb24bd82ba1bddd6b95a3055e891a,a5fff5f13ac865130ab7565fd11d069e,044994a700bcba0ec99b7052085a151f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1d6b35c8a3a605a06ed32b66bb8577b,dee9fb2aace0c71b6795403763cf6ceb,4932e58351639034134937063b19c0ec,553b26c7b7bb776d90941fdf714fdc46,d6af9c598f385f5aec7e197d8c27b10d,86760c04058974ecfdbed3cdd504f1a5,f173c2d482df3a7e3f70c278b615f693,c8d1c328f00399577ab3b3629ec90249

lowly-veer,4ab8095,branch_commit,2023-10-11T16:27:50,,,-1.5625676,0.003306,"[1, 10, 15]",1,10,calc_sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,5,2,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,c6fcc1a8bc48c1cbf46d98be4829870b,1a28f255a05b27bff50a6ee60fc02819,91270097ea0874794043b8fe461ea5b0,0a0c3215fc22d1521f38fe532b87b66c,5b7729a4c85f3acfe06ef63d782faa29,e3e5ede9bc4631bf67e3390b9df900f7,da60fc62e8d6cab5921cae65285632ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1d6b35c8a3a605a06ed32b66bb8577b,dee9fb2aace0c71b6795403763cf6ceb,4932e58351639034134937063b19c0ec,553b26c7b7bb776d90941fdf714fdc46,d6af9c598f385f5aec7e197d8c27b10d,86760c04058974ecfdbed3cdd504f1a5,f173c2d482df3a7e3f70c278b615f693,c8d1c328f00399577ab3b3629ec90249

twill-tegu,594d44a,branch_commit,2023-10-11T16:27:26,,,-1.5970531,0.0033053,"[1, 10, 15]",1,10,calc_sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,5,1,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,c6fcc1a8bc48c1cbf46d98be4829870b,1a28f255a05b27bff50a6ee60fc02819,91270097ea0874794043b8fe461ea5b0,0a0c3215fc22d1521f38fe532b87b66c,96e923f3cbd684f5dc34c26035be3dc5,1bb4fa000f293220a76e1ffbb36a106f,b14b7bd11f6026550bc5faf0fd732f70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1d6b35c8a3a605a06ed32b66bb8577b,dee9fb2aace0c71b6795403763cf6ceb,4932e58351639034134937063b19c0ec,553b26c7b7bb776d90941fdf714fdc46,d6af9c598f385f5aec7e197d8c27b10d,86760c04058974ecfdbed3cdd504f1a5,f173c2d482df3a7e3f70c278b615f693,c8d1c328f00399577ab3b3629ec90249

gutsy-vega,7fcf2f2,branch_commit,2023-10-11T16:27:00,,,-2.2185448,0.0033311,"[1, 10, 15]",1,10,calc_sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,3,2,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,c6fcc1a8bc48c1cbf46d98be4829870b,1a28f255a05b27bff50a6ee60fc02819,91270097ea0874794043b8fe461ea5b0,0a0c3215fc22d1521f38fe532b87b66c,0b2ed18f50826800250d74061531cc31,7bf611760199e867cc12b54bf23cbada,49b40ef1d53fc1f05df3c9a8d4ac87f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1d6b35c8a3a605a06ed32b66bb8577b,dee9fb2aace0c71b6795403763cf6ceb,4932e58351639034134937063b19c0ec,553b26c7b7bb776d90941fdf714fdc46,d6af9c598f385f5aec7e197d8c27b10d,86760c04058974ecfdbed3cdd504f1a5,f173c2d482df3a7e3f70c278b615f693,c8d1c328f00399577ab3b3629ec90249

moldy-lair,52d169c,branch_commit,2023-10-11T16:26:34,,,-2.9154435,0.0033321,"[1, 10, 15]",1,10,calc_sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,3,1,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,c6fcc1a8bc48c1cbf46d98be4829870b,1a28f255a05b27bff50a6ee60fc02819,91270097ea0874794043b8fe461ea5b0,0a0c3215fc22d1521f38fe532b87b66c,61caaba8087588c36a5daff0905b0219,85863527bd9456a866ef78f00ff4e9e2,e108653091807c383ced9a987f2b3614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1d6b35c8a3a605a06ed32b66bb8577b,dee9fb2aace0c71b6795403763cf6ceb,4932e58351639034134937063b19c0ec,553b26c7b7bb776d90941fdf714fdc46,d6af9c598f385f5aec7e197d8c27b10d,86760c04058974ecfdbed3cdd504f1a5,f173c2d482df3a7e3f70c278b615f693,c8d1c328f00399577ab3b3629ec90249

sheen-cigs,b97f342,branch_commit,2023-10-11T16:26:04,,,-1.9620585,0.0033378,"[1, 10, 15]",1,10,calc_sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,1,2,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,c6fcc1a8bc48c1cbf46d98be4829870b,1a28f255a05b27bff50a6ee60fc02819,91270097ea0874794043b8fe461ea5b0,0a0c3215fc22d1521f38fe532b87b66c,5e70b77eab3f59f45b7e21845aab8354,8bc61ef50c7f99a95a431ba59af52a17,1d92ddb05368375834b02b3cc3a3e446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1d6b35c8a3a605a06ed32b66bb8577b,dee9fb2aace0c71b6795403763cf6ceb,4932e58351639034134937063b19c0ec,553b26c7b7bb776d90941fdf714fdc46,d6af9c598f385f5aec7e197d8c27b10d,86760c04058974ecfdbed3cdd504f1a5,f173c2d482df3a7e3f70c278b615f693,c8d1c328f00399577ab3b3629ec90249

pious-snow,47d91a6,branch_commit,2023-10-11T16:25:34,,,-2.9344834,0.003337,"[1, 10, 15]",1,10,calc_sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,1,1,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,c6fcc1a8bc48c1cbf46d98be4829870b,1a28f255a05b27bff50a6ee60fc02819,91270097ea0874794043b8fe461ea5b0,0a0c3215fc22d1521f38fe532b87b66c,1866a3a7bf394dbfdfcdd0760841cb7b,c7c94f8fd846bae24bd9f385bda010fc,87aa5b848426f5dd567e269109c42b37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1d6b35c8a3a605a06ed32b66bb8577b,dee9fb2aace0c71b6795403763cf6ceb,4932e58351639034134937063b19c0ec,553b26c7b7bb776d90941fdf714fdc46,d6af9c598f385f5aec7e197d8c27b10d,86760c04058974ecfdbed3cdd504f1a5,f173c2d482df3a7e3f70c278b615f693,c8d1c328f00399577ab3b3629ec90249

blame-kiwi,76d460a,branch_commit,2023-10-11T16:24:59,,,-3.8141235,0.00234,"[1, 10, 15]",1,5,calc_sharpe,./master/data-wip,master/data-raw/train_3mln.csv,master//rcode//logic/strategy_param.yaml,master//rcode//logic/WfHelper.yaml,5,2,8547116b4c2f178405fc33378286059f,1834af68e3acc1db39c01d42e4b23926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b7d426661dbf6b3701dfd25c1a980e0,85f812b2802c619cb6e26a1d4198f902,31e4ec912c9ddf4f32b135e2ed4c12cf,f338f5c8c8305e9a8a5a628d84b56785,cdceab922a80d921e9ae39df99cc4bb1,a92cb582ce175345a63ef610c088b91e,4586f36c416c1036f75e808594171860,,,,,,,,c1d6b35c8a3a605a06ed32b66bb8577b,dee9fb2aace0c71b6795403763cf6ceb,4932e58351639034134937063b19c0ec,553b26c7b7bb776d90941fdf714fdc46,d6af9c598f385f5aec7e197d8c27b10d,86760c04058974ecfdbed3cdd504f1a5,f173c2d482df3a7e3f70c278b615f693,c8d1c328f00399577ab3b3629ec90249

